customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Charges_Ratio,High_Risk_Contract,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_Group_1-2 Years,Tenure_Group_2-4 Years,Tenure_Group_4-6 Years
8152-VETUR,0,72,97.7,6869.7,0,0.014221872841285833,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
9667-EQRXU,1,30,40.3,1172.95,1,0.034357815470754796,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
7446-YPODE,1,11,60.25,662.95,0,0.09088166391309052,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522-BNTHX,1,34,56.25,1765.95,0,0.03185254377614007,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
4676-WLUHT,0,54,46.2,2431.95,0,0.018997101013601837,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3329-WDIOK,0,3,50.6,155.35,1,0.32571610391270656,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
7980-MHFLQ,0,72,24.9,1859.2,0,0.013392857070821551,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
2873-ZLIWT,0,40,84.85,3303.05,1,0.025688378844739315,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3415-TAILE,0,2,65.7,134.35,1,0.489021176849931,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0757-WCUUZ,0,54,63.35,3409.1,0,0.018582617058512167,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1629-DQQVB,0,14,50.1,709.5,0,0.07061310682715848,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1915-IOFGU,0,1,70.5,70.5,1,0.9999998581560484,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3045-XETSH,0,10,94.85,953.45,1,0.0994808317218435,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0374-AACSZ,0,1,50.15,50.15,0,0.9999998005982451,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7239-HZZCX,0,1,19.75,19.75,1,0.9999994936711425,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4872-VXRIL,0,56,64.65,3665.55,0,0.017637189459597632,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
9140-CZQZZ,0,68,79.6,5515.8,0,0.014431270143168225,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
3423-HHXAO,0,14,19.5,272.0,0,0.07169117383488333,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
9938-TKDGL,0,68,99.55,6668.0,0,0.01492951407479077,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
0531-ZZJWQ,1,55,74.0,4052.4,0,0.018260783688034785,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6537-QLGEX,0,16,38.9,664.4,0,0.05854906594598035,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
2688-BHGOG,1,9,79.55,718.55,0,0.11070906533005268,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7683-CBDKJ,0,14,65.45,937.6,1,0.06980588662749694,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0946-CLJTI,1,58,98.7,5812.6,1,0.01698035299697149,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
3160-TYXLT,0,53,46.3,2546.85,0,0.018179319480223336,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1325-USMEC,0,70,99.35,6944.5,0,0.014306285529114716,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
0916-QOFDP,1,14,95.8,1346.3,0,0.07115798803269711,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0628-CNQRM,0,22,67.5,1544.05,1,0.043716200617103074,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
5606-AMZBO,0,10,78.15,765.15,0,0.1021368345796663,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6199-IPCAO,0,29,26.1,692.55,0,0.03768680907245962,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
7665-TOALD,0,1,69.6,69.6,1,0.9999998563218597,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0112-QWPNC,0,49,84.35,4059.35,1,0.02077918873519359,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
0324-BRPCJ,1,68,100.2,6851.65,1,0.014624214583896998,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
2777-PHDEI,0,1,78.05,78.05,1,0.9999998718770183,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5640-CAXOA,0,30,40.35,1187.05,0,0.03399182819601678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0
2235-EZAIK,0,72,79.2,5401.9,0,0.014661507960788784,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
3847-BAERP,0,10,20.9,247.0,0,0.08461538118966068,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1196-AMORA,0,7,73.6,520.0,1,0.1415384588165681,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4282-YMKNA,0,9,74.75,706.6,1,0.10578828041624284,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1453-RZFON,0,1,49.9,49.9,0,0.9999997995992385,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8263-OKETD,0,20,68.9,1370.35,0,0.05027912540388131,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
0670-KDOMA,0,1,20.25,20.25,0,0.9999995061730834,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2476-YGEFM,0,29,76.0,2215.25,0,0.034307640066323704,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
8687-BAFGU,0,1,74.0,74.0,0,0.9999998648648831,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0641-EVBOJ,0,3,82.3,214.4,0,0.38386192239449984,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0829-XXPLX,0,20,89.4,1871.15,0,0.04777810411897441,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
9974-JFBHQ,0,64,99.15,6171.2,0,0.016066567254234887,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
5356-RHIPP,0,1,20.2,20.2,1,0.9999995049507402,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
6624-JDRDS,0,6,29.45,161.45,0,0.18240940338126954,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0608-JDVEC,0,50,19.8,1013.2,0,0.01954204481304733,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
9780-FKVVF,0,6,59.15,336.7,0,0.17567567045810306,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1919-RTPQD,0,7,44.75,333.65,0,0.13412257952577314,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5214-NLTIT,0,72,90.8,6511.8,0,0.013943917175060785,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
3345-PBBFH,0,8,49.55,393.45,0,0.12593721880957634,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5055-BRMNE,0,67,106.7,7009.5,0,0.01522219842325102,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
9189-JWSHV,1,24,93.55,2264.05,1,0.041319758656744504,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
2190-PHBHR,0,72,94.45,6921.7,0,0.013645491694749136,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
2650-GYRYL,0,33,19.45,600.25,0,0.032403164807943946,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0746-JTRFU,0,2,25.05,56.35,1,0.44454295571553576,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5208-FVQKB,0,70,67.95,4664.15,0,0.014568570876647258,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
7184-LRUUR,0,22,65.25,1441.8,0,0.04525592977350583,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6627-CFOSN,0,59,99.45,5623.7,0,0.01768408695754737,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3982-JGSFD,0,36,20.35,695.85,0,0.02924480808730606,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
1574-DYCWE,0,51,19.95,1028.75,0,0.01939246639715707,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
7247-XOZPB,0,53,77.4,4155.95,0,0.01862390062771713,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2466-FCCPT,0,20,19.7,395.6,0,0.04979777427204817,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
6211-WWLTF,0,63,99.7,6330.4,0,0.015749399697097502,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4826-TZEVA,0,40,74.8,2971.7,0,0.0251707775846459,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6016-NXBNJ,0,35,19.15,638.0,0,0.03001567351072612,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
9138-EFSMO,0,26,78.95,2034.25,0,0.03881037218232581,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0576-WNXXC,1,27,95.55,2510.2,1,0.03806469588851607,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
4632-XJMEX,0,53,62.85,3419.5,0,0.018379880045679545,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
8910-LEDAG,1,34,71.55,2427.35,0,0.029476589575147424,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3452-GWUIN,1,19,94.95,1760.25,0,0.05394120122743246,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
2716-GFZOR,0,43,86.1,3551.65,0,0.024242253532182914,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3724-UCSHY,0,6,19.55,122.9,0,0.15907240365562214,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8626-XHBIE,0,56,24.8,1424.2,0,0.01741328452876503,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1
4628-CTTLA,0,57,39.3,2111.45,1,0.0186128015410604,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3192-LNKRK,0,34,84.05,2909.95,0,0.02888365769554921,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
4439-YRNVD,0,10,36.25,374.0,0,0.09692513109825854,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2876-VBBBL,0,1,20.25,20.25,1,0.9999995061730834,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
6834-NXDCA,0,13,23.9,300.8,1,0.0794547845925936,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2208-UGTGR,0,56,98.6,5581.05,0,0.017666926442753736,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3005-TYFRD,0,55,103.65,5676.65,0,0.018259008361870107,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
8670-MEFCP,0,36,92.9,3379.25,0,0.027491307161378094,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
3079-BCHLN,0,47,19.9,942.95,0,0.021103981959764758,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
7777-UNYHB,0,12,20.1,232.4,0,0.08648880867087742,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
5597-GLBUC,0,1,85.45,85.45,1,0.9999998829725122,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7278-CKDNC,1,24,80.5,2088.45,0,0.03854533247841541,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2748-MYRVK,0,63,99.9,6137.0,1,0.016278311852243262,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
8450-UYIBU,1,35,39.85,1434.6,0,0.027777777584150447,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2969-VAPYH,0,67,60.5,3870.0,0,0.015633074895004973,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4822-YCXMX,0,25,84.8,2043.45,1,0.041498446052027474,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
7181-OQCUT,0,21,103.85,2215.0,0,0.046884875634831256,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
8474-UMLNT,0,13,67.8,842.25,0,0.08049866333631744,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9821-POOTN,0,35,75.2,2576.2,1,0.02919028014443646,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3836-FZSDJ,1,71,24.85,1901.0,0,0.01307206726421848,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
9142-XMYJH,0,29,19.35,601.6,0,0.032164228188759504,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
6559-ILWKJ,0,71,49.35,3515.25,1,0.014038830768682651,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0187-QSXOE,1,7,89.0,605.45,0,0.146998098158426,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
7733-UDMTP,1,57,55.0,3094.05,0,0.017776053981751895,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
2649-HWLYB,0,65,76.15,4929.55,0,0.015447657462754902,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
5214-CHIWJ,0,27,20.3,595.05,0,0.03411477969725604,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
4229-CZMLL,0,6,74.9,469.8,1,0.1594295410934538,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6904-JLBGY,1,72,117.35,8436.25,0,0.01391020890335136,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
2465-BLLEU,0,1,19.75,19.75,0,0.9999994936711425,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1685-VAYJF,0,11,45.2,492.0,0,0.09186991683191227,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8874-EJNSR,0,39,25.2,987.95,0,0.025507363474797675,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
6917-YACBP,1,59,89.75,5496.9,0,0.016327384496120752,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5049-MUBWG,0,26,75.0,1908.35,0,0.03930096659784124,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
4223-WOZCM,1,2,49.95,107.1,0,0.4663865110750223,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0769-MURVM,0,72,65.7,4575.35,0,0.014359557160961331,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9253-VIFJQ,0,65,67.05,4309.55,0,0.015558468945577917,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7030-FZTFM,0,72,110.9,7922.75,0,0.013997664934526945,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
9741-YLNTD,0,6,87.95,522.35,0,0.1683736925744483,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5917-RYRMG,1,32,19.8,587.7,0,0.03369065792597145,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
5120-ZBLAI,0,50,75.7,3876.2,0,0.01952943599522874,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1194-BHJYC,0,61,62.15,3778.85,0,0.016446802555150897,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1
3663-MITLP,0,15,101.25,1457.25,1,0.06948018480370434,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0906-QVPMS,0,72,115.15,8349.45,0,0.013791327555957186,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
9025-ZRPVR,0,9,18.95,185.6,1,0.10210128760230132,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1905-OEILC,0,1,19.5,19.5,0,0.9999994871797502,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7858-GTZSP,0,12,86.55,1066.9,0,0.08112287860977711,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3285-UCQVC,0,37,28.6,973.55,1,0.029377021936448856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6248-BSHKG,0,61,20.4,1226.45,0,0.016633372606845997,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
4685-TFLLS,0,18,19.8,342.3,0,0.057843994804440704,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
3470-BTGQO,0,21,45.65,985.05,0,0.046342824766835954,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1209-VFFOC,0,68,56.4,3948.45,0,0.014284086124215613,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
8224-DWCKX,1,12,73.3,828.05,0,0.08852122349470173,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5482-PLVPE,1,2,24.35,41.85,1,0.581839765390737,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4553-DVPZG,0,62,101.35,6164.7,0,0.016440378256135126,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
4902-OHLSK,1,29,98.65,2862.75,1,0.034459872379845,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
6917-IAYHD,0,1,33.6,33.6,0,0.9999997023810409,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0495-ZBNGW,1,5,79.9,343.95,1,0.232301199816799,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8620-RJPZN,0,1,20.7,20.7,0,0.9999995169084459,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
7572-KPVKK,0,62,104.05,6590.5,0,0.01578787646493001,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
2642-MAWLJ,0,36,20.25,717.95,0,0.028205306383378977,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2357-COQEK,1,28,103.3,2890.65,1,0.035735907025285285,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
7103-ZGVNT,0,69,73.7,4885.85,0,0.015084376280310742,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
3737-GCSPV,0,11,96.2,1222.05,1,0.07872018265439072,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
2027-WKXMW,0,63,108.75,6871.7,0,0.015825778168683472,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
7137-NAXML,0,23,20.15,405.6,0,0.04967948595464778,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
2428-ZMCTB,0,10,19.75,208.25,0,0.09483793062002734,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2961-VNFKL,0,71,25.95,1801.9,0,0.014401465040227176,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1768-HNVGJ,1,45,70.05,3062.45,0,0.0228738427635591,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
6963-KQYQB,0,70,24.05,1764.75,0,0.013627992556294136,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
